,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,hotel_en_nm,room_index,room_nm,room_price,room_price_weekend,room_area,standard_date
105,399,제주특별자치도,제주시,가족호텔,더제주리조트,오안기,영업중,,,지상4~지하1,7699,5475.7,72,제주시 한림읍 협재로 226,,제주특별자치도 제주시 한림읍 협재로 226,제주특별자치도 제주시 한림읍 협재리 876-3,33.3783412,126.2511502,제주특별자치도,제주시,한림읍 협재리,876-3,876,3,5011025031,5011025031-0-08760003,,,,,,,
106,400,제주특별자치도,제주시,가족호텔,수앤수리조트(구.수앤수가족호텔),㈜수앤수제주,영업중,,,지상4~지하2,4921,3124.27,40,제주시 애월읍 부룡수길 60,"일반음식점, 매점 등",제주특별자치도 제주시 애월읍 부룡수길 60,제주특별자치도 제주시 애월읍 신엄리 2946-4,33.4745389,126.3585959,제주특별자치도,제주시,애월읍 신엄리,2946-4,2946,4,5011025326,5011025326-0-29460004,,,,,,,
107,401,제주특별자치도,제주시,가족호텔,리치호텔,㈜란해,영업중,,,지상2~지하1,2896,2388.44,32,제주시 애월읍 고내로13길 100,,제주특별자치도 제주시 애월읍 고내로13길 100,제주특별자치도 제주시 애월읍 고내리 332-5,33.4720859,126.3489158,제주특별자치도,제주시,애월읍 고내리,332-5,332,5,5011025333,5011025333-0-03320005,,,,,,,
108,402,제주특별자치도,제주시,가족호텔,도두봉호텔(구. 해든호텔),㈜환웅,영업중,,,지상4~지하1,1405,1669.14,36,제주시 서해안로 204(도두일동),커피숍,제주특별자치도 제주시 서해안로 204 (도두일동),제주특별자치도 제주시 도두일동 1750 해든호텔,33.5065207,126.4698667,제주특별자치도,제주시,도두일동,1750,1750,0,5011012700,5011012700-0-17500000,Dodubong Hotel,0,온돌룸 (Ondol Room),"47,055","56,466",23m²,2021-12-13
109,403,제주특별자치도,제주시,가족호텔,호텔펄리플러스,㈜보민,영업중,,,지상4~지하1,4988,6013.43,125,제주시 도두봉2길 2(도두일동),,제주특별자치도 제주시 도두봉2길 2 (도두일동),제주특별자치도 제주시 도두일동 1798-6,33.5054098,126.4699652,제주특별자치도,제주시,도두일동,1798-6,1798,6,5011012700,5011012700-0-17980006,Hotel Pearly Plus,1,디럭스 온돌 (Deluxe Ondol),"62,581","75,097",33m²,2021-12-13
110,404,제주특별자치도,제주시,가족호텔,블루하와이호텔,㈜블루하와이호텔,영업중,,,지하1~지상4,5249,4537.57,99,제주시 한림읍 한림로 75,,제주특별자치도 제주시 한림읍 한림로 75,제주특별자치도 제주시 한림읍 금능리 2005-1,33.3808424,126.2184026,제주특별자치도,제주시,한림읍 금능리,2005-1,2005,1,5011025033,5011025033-0-20050001,Blue Hawaii Hotel,1,트윈룸 - 산 전망 (Twin Room with Mountain View),"43,406","52,087",50m²,2021-12-13
111,405,제주특별자치도,제주시,가족호텔,샐리스 제주호텔,㈜샐리스,영업중,,,지하1~지상4,3387,3353.44,55,제주시 애월읍 고내로 46(하가리),"식당, 정보교류실 등 (등록심의서상)
공동취사장, 세탁실, 투숙객용조식당(시설별 일람표상)",제주특별자치도 제주시 애월읍 고내로 46 (하가리),제주특별자치도 제주시 애월읍 하가리 1256-2,33.4646639,126.3417599,제주특별자치도,제주시,애월읍 하가리,1256-2,1256,2,5011025330,5011025330-0-12560002,Sallys Jeju Hotel,1,스탠다드 오션뷰 (Standard Ocean View ),"64,537","77,444",33m²,2021-12-13
112,406,제주특별자치도,제주시,가족호텔,아길라 호텔,㈜포안,영업중,,,지하2~지상4,4655,1712.18,32,제주시 한림읍 옹포2길 10(협재리),휴게음식점,제주특별자치도 제주시 한림읍 옹포2길 10 (협재리),제주특별자치도 제주시 한림읍 협재리 1398,33.3998489,126.2497182,제주특별자치도,제주시,한림읍 협재리,1398,1398,0,5011025031,5011025031-0-13980000,Aguila Hotel,1,슈페리어 더블 (Superior Double),"122,727","147,272",26m²,2021-12-13
113,407,제주특별자치도,제주시,가족호텔,스카이호텔,오유진,영업중,,,지하1~지상4,970,1107.11,31,제주시 한림읍 한림로 917,,제주특별자치도 제주시 한림읍 한림로 917,제주특별자치도 제주시 한림읍 귀덕리 3646,33.4328281,126.2761713,제주특별자치도,제주시,한림읍 귀덕리,3646,3646,0,5011025021,5011025021-0-36460000,,,,,,,
114,408,제주특별자치도,제주시,가족호텔,블루스프링 부띠끄 호텔,김수정외 1,영업중,,,지하1~지상5,611,1663.55,31,제주시 한림읍 한림로 330,까페,제주특별자치도 제주시 한림읍 한림로 330,제주특별자치도 제주시 한림읍 협재리 2514-2,33.3929489,126.2402371,제주특별자치도,제주시,한림읍 협재리,2514-2,2514,2,5011025031,5011025031-0-25140002,,,,,,,
115,409,제주특별자치도,제주시,가족호텔,통나무파크,권영찬,영업중,,,지상1,4990,660,30,제주시 애월읍 도치돌길 293,"휴게음식점, 휴게공간",제주특별자치도 제주시 애월읍 도치돌길 293,제주특별자치도 제주시 애월읍 납읍리 102,33.4099569,126.3657428,제주특별자치도,제주시,애월읍 납읍리,102,102,0,5011025335,5011025335-0-01020000,Log Park Holiday Hotel,1,홀리데이 홈 (Holiday Home),"92,000","110,400",70m²,2021-12-13
116,410,제주특별자치도,제주시,호스텔,아마스빌 호스텔,유재경외 2,영업중,,,지상3,3011,1725.12,20,제주시 애월읍 신엄안3길 101,,제주특별자치도 제주시 애월읍 신엄안3길 101,제주특별자치도 제주시 애월읍 고내리 13-3,33.47239,126.3570861,제주특별자치도,제주시,애월읍 고내리,13-3,13,3,5011025333,5011025333-0-00130003,,,,,,,
117,411,제주특별자치도,제주시,호스텔,스웨덴호스텔,김민식외 4,영업중,,,지상2,4232,1350.46,28,제주시 한림읍 명재로 100-47 ,,제주특별자치도 제주시 한림읍 명재로 100-47,제주특별자치도 제주시 한림읍 협재리 12,33.3906607,126.2602696,제주특별자치도,제주시,한림읍 협재리,12,12,0,5011025031,5011025031-0-00120000,,,,,,,
118,412,제주특별자치도,제주시,호스텔,해미안,조영식,영업중,,,지상4~지하1,3372,4339.01,20,제주시 일주서로 7353  (외도이동),,제주특별자치도 제주시 일주서로 7353 (외도이동),제주특별자치도 제주시 외도이동 338-1,33.493847,126.4321271,제주특별자치도,제주시,외도이동,338-1,338,1,5011012400,5011012400-0-03380001,,,,,,,
119,413,제주특별자치도,제주시,호스텔,용두암캐빈,이선옥,영업중,,,지상4,1653,1150.7,20,제주시 어영길 32  (용담삼동),,제주특별자치도 제주시 어영길 32 (용담삼동),제주특별자치도 제주시 용담삼동 1181-3 용두암캐빈,33.5181579,126.4963656,제주특별자치도,제주시,용담삼동,1181-3,1181,3,5011011000,5011011000-0-11810003,,,,,,,
120,414,제주특별자치도,제주시,호스텔,에바다호스텔,박정란,영업중,,,지상3~지하1,1885,1461.76,30,제주시 현사길 45  (이호일동),,제주특별자치도 제주시 현사길 45 (이호일동),제주특별자치도 제주시 이호일동 1812-8,33.4971266,126.4474008,제주특별자치도,제주시,이호일동,1812-8,1812,8,5011012500,5011012500-0-18120008,,,,,,,
121,415,제주특별자치도,제주시,호스텔,카이 호스텔,이월선,영업중,,,지상4층,1810,1249.35,23,제주시 한림읍 협재2길 10,바비큐장,제주특별자치도 제주시 한림읍 협재2길 10,제주특별자치도 제주시 한림읍 협재리 2021-1,33.3921956,126.2412391,제주특별자치도,제주시,한림읍 협재리,2021-1,2021,1,5011025031,5011025031-0-20210001,,,,,,,
122,416,제주특별자치도,제주시,호스텔,이호리조트,박재범,영업중,,,지상3~지하1,3185,1490.31,24,제주시 도리로 106-16  (이호일동),,제주특별자치도 제주시 도리로 106-16 (이호일동),제주특별자치도 제주시 이호일동 295-1 이호리조트,33.4993629,126.4633445,제주특별자치도,제주시,이호일동,295-1,295,1,5011012500,5011012500-0-02950001,,,,,,,
123,417,제주특별자치도,제주시,호스텔,씨클리프호텔제주(구.윈드힐호텔&리조트),김재숙,영업중,,,지상4~지하1,1896,1558.5,41,제주시 애월읍 애월해안로 554-8,,제주특별자치도 제주시 애월읍 애월해안로 554-8,제주특별자치도 제주시 애월읍 신엄리 2734-1 오렌지힐,33.4776221,126.3628764,제주특별자치도,제주시,애월읍 신엄리,2734-1,2734,1,5011025326,5011025326-0-27340001,Sea Cliff Hotel Jeju,1,프리미어 오션뷰 퀸 온돌룸 (테라스) (Premier Ocean View Queen Ondol Room with Terrace),"65,218","78,262",39m²,2021-12-13
124,418,제주특별자치도,제주시,호스텔,스완지,㈜삼육오,영업중,,,지상4~지하1,2272,1426.92,25,제주시 서해안로 84(이호일동),,제주특별자치도 제주시 서해안로 84 (이호일동),제주특별자치도 제주시 이호일동 365 스완지호스텔,33.5030044,126.4582154,제주특별자치도,제주시,이호일동,365,365,0,5011012500,5011012500-0-03650000,,,,,,,
125,419,제주특별자치도,제주시,호스텔,㈜호텔 알리앙스,㈜호텔얼라이언스컴퍼니,영업중,,,지상3~지하1,2645,1699.19,20,제주시 서해안로 380(용담삼동),,제주특별자치도 제주시 서해안로 380 (용담삼동),제주특별자치도 제주시 용담삼동 2572-4 화이트하우스,33.5123843,126.4845061,제주특별자치도,제주시,용담삼동,2572-4,2572,4,5011011000,5011011000-0-25720004,,,,,,,
126,420,제주특별자치도,제주시,호스텔,엠제이호텔,안정심외 1,영업중,,,지상6~지하1,423.2,1999.65,34,제주시 신광로4길 16(연동),,제주특별자치도 제주시 신광로4길 16 (연동),제주특별자치도 제주시 연동 261-67 MJ호스텔,33.4890213,126.4883837,제주특별자치도,제주시,연동,261-67,261,67,5011013700,5011013700-0-02610067,MJ Hotel,1,디럭스 더블 (Deluxe Double),"24,793","29,752",29m²,2021-12-13
127,421,제주특별자치도,제주시,호스텔,에덴호스텔,고정훈,영업중,,,지상3~지하1,686,697.84,20,제주시 서해안로 456-12  (용담삼동),,제주특별자치도 제주시 서해안로 456-12 (용담삼동),제주특별자치도 제주시 용담삼동 2382,33.5183718,126.4891761,제주특별자치도,제주시,용담삼동,2382,2382,0,5011011000,5011011000-0-23820000,,,,,,,
128,422,제주특별자치도,제주시,호스텔,조이 황토리조트,김경애,영업중,,,지상1층,1664,648,24,제주시 애월읍 신상로 268,,제주특별자치도 제주시 애월읍 신상로 268,제주특별자치도 제주시 애월읍 하가리 120-2,33.4489482,126.3663364,제주특별자치도,제주시,애월읍 하가리,120-2,120,2,5011025330,5011025330-0-01200002,,,,,,,
129,423,제주특별자치도,제주시,호스텔,레브호텔제주,곽해영,영업중,,,지상7~지하1,384.1,1305.01,31,제주시 은남1길 15(연동),,제주특별자치도 제주시 은남1길 15 (연동),제주특별자치도 제주시 연동 292-17,33.489048,126.494128,제주특별자치도,제주시,연동,292-17,292,17,5011013700,5011013700-0-02920017,,,,,,,
130,424,제주특별자치도,제주시,호스텔,호스텔 오렌지트리,박춘희,영업중,,,지상5~지하1,480,1471.49,26,제주시 관덕로8길 7-12(이도일동),,제주특별자치도 제주시 관덕로8길 7-12 (이도일동),제주특별자치도 제주시 이도일동 1371-2 호스텔 오렌지트리,33.512294,126.5243185,제주특별자치도,제주시,이도일동,1371-2,1371,2,5011010300,5011010300-0-13710002,,,,,,,
131,425,제주특별자치도,제주시,호스텔,하모니리조트,이은재,영업중,,,지상2~지하1,4133,1464.31,20,제주시 한림읍 협재로 213,,제주특별자치도 제주시 한림읍 협재로 213,제주특별자치도 제주시 한림읍 협재리 964-1 하모니,33.37937,126.2521223,제주특별자치도,제주시,한림읍 협재리,964-1,964,1,5011025031,5011025031-0-09640001,Harmony Resort,1,스튜디오 (Studio),"87,055","104,466",59m²,2021-12-13
132,426,제주특별자치도,제주시,호스텔,제이투(J2),㈜제이투호텔,영업중,,,지상10,286.3,1762.18,30,제주시 삼무로3길 37(연동),,제주특별자치도 제주시 삼무로3길 37 (연동),제주특별자치도 제주시 연동 271-23 J2가족호텔,33.4902697,126.4918262,제주특별자치도,제주시,연동,271-23,271,23,5011013700,5011013700-0-02710023,,,,,,,
133,427,제주특별자치도,제주시,호스텔,레드월 호스텔,박옥희,영업중,,,지상4,1967,1494.12,20,제주시 현사길 33(이호일동),,제주특별자치도 제주시 현사길 33 (이호일동),제주특별자치도 제주시 이호일동 1812-7,33.4969727,126.4486607,제주특별자치도,제주시,이호일동,1812-7,1812,7,5011012500,5011012500-0-18120007,,,,,,,
134,428,제주특별자치도,제주시,호스텔,씨앤힐 스파펜션,윤소영,영업중,,,지상4~지하1,1245,1194.76,20,제주시 애월읍 애월해안로 412,"일반음식점, 안내실, 야외수영장, 기타시설 ",제주특별자치도 제주시 애월읍 애월해안로 412,제주특별자치도 제주시 애월읍 고내리 76-1,33.4729655,126.3524422,제주특별자치도,제주시,애월읍 고내리,76-1,76,1,5011025333,5011025333-0-00760001,jeju seanhill spa pension,1,스탠다드 A (Standard A),"35,665","42,798",39m²,2021-12-13
135,429,제주특별자치도,제주시,호스텔,아모르하우스,최을환,영업중,,,지상3,4267,658.71,20,제주시 구좌읍 해맞이해안로 2060-18,,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18,제주특별자치도 제주시 구좌읍 종달리 1380 아모르하우스,33.5081794,126.901626,제주특별자치도,제주시,구좌읍 종달리,1380,1380,0,5011025632,5011025632-0-13800000,,,,,,,
136,430,제주특별자치도,제주시,호스텔,관광호스텔해밀,성대순,영업중,,,지상3~지하1,1261,876.98,21,제주시 애월읍 광상로 272,,제주특별자치도 제주시 애월읍 광상로 272,제주특별자치도 제주시 애월읍 유수암리 617-1,33.443598,126.4040919,제주특별자치도,제주시,애월읍 유수암리,617-1,617,1,5011025342,5011025342-0-06170001,,,,,,,
137,431,제주특별자치도,제주시,호스텔,크라운 골프텔,(재)관정이종환교육재단,영업중,,,지상2,18412,4784.32,25,제주시 조천읍 북선로 125,,제주특별자치도 제주시 조천읍 북선로 125,제주특별자치도 제주시 조천읍 북촌리 산65 크라운컨트리클럽,33.5328362,126.6993297,제주특별자치도,제주시,조천읍 북촌리,65,65,0,5011025927,5011025927-0-00650000,,,,,,,
138,432,제주특별자치도,제주시,호스텔,제주리조트,㈜제주리조트,영업중,,,지상4~지하1,2076,1669.6,25,제주시 애월읍 가문동상4길 11,,제주특별자치도 제주시 애월읍 가문동상4길 11,제주특별자치도 제주시 애월읍 하귀2리 2869-10,33.4829296,126.393095,제주특별자치도,제주시,애월읍 하귀2리,2869-10,2869,10,5011025341,5011025341-0-28690010,Jeju Resort,1,스탠다드 더블 (Standard Double),"74,455","89,346",43m²,2021-12-13
139,433,제주특별자치도,제주시,호스텔,예그리나호스텔,㈜돌핀리조트,영업중,,,지상2,4470,1004.18,20,제주시 구좌읍 일주동로 1845,"매점, 탁구장, 실외수영장 ",제주특별자치도 제주시 구좌읍 일주동로 1845,제주특별자치도 제주시 구좌읍 김녕리 5993,33.5565843,126.7288384,제주특별자치도,제주시,구좌읍 김녕리,5993,5993,0,5011025634,5011025634-0-59930000,,,,,,,
140,434,제주특별자치도,제주시,호스텔,에코그린펜션(구.아라포레호스텔),강혜진,영업중,,,지상2~지하1,2195,975.13,21,제주시 한림읍 귀덕6길 92-9,,제주특별자치도 제주시 한림읍 귀덕6길 92-9,제주특별자치도 제주시 한림읍 귀덕리 2723,33.4355569,126.2908686,제주특별자치도,제주시,한림읍 귀덕리,2723,2723,0,5011025021,5011025021-0-27230000,,,,,,,
141,435,제주특별자치도,제주시,호스텔,더비치,김영운,영업중,,,지상4~지하1,1363,906.39,20,제주시 서해안로 486-4(용담3동),,제주특별자치도 제주시 서해안로 486-4 (용담3동),제주특별자치도 제주시 용담삼동 2342-2 더비치,33.5185159,126.4907217,제주특별자치도,제주시,용담삼동,2342-2,2342,2,5011011000,5011011000-0-23420002,,,,,,,
142,436,제주특별자치도,제주시,호스텔,비스타리조트,최성우외 1,영업중,,,지상4~지하1,958,1332.25,20,제주시 서해안로 74(이호일동),,제주특별자치도 제주시 서해안로 74 (이호일동),제주특별자치도 제주시 이호일동 363 비스타리조트,33.5030385,126.4575819,제주특별자치도,제주시,이호일동,363,363,0,5011012500,5011012500-0-03630000,Vista Resort,1,스탠다드 더블 (Standard Double),"83,503","100,204",36m²,2021-12-13
143,437,제주특별자치도,제주시,호스텔,스카이관광호스텔,신현두,영업중,,,지상7~지하2,527.9,2086.7,40,제주시 서광로29길 3(이도일동),,제주특별자치도 제주시 서광로29길 3 (이도일동),제주특별자치도 제주시 이도일동 1782-1,33.5007052,126.5265002,제주특별자치도,제주시,이도일동,1782-1,1782,1,5011010300,5011010300-0-17820001,,,,,,,
144,438,제주특별자치도,제주시,호스텔,호텔통 연동(구.조은호텔),"강성이, 김석환",영업중,,,지상6~지하1,396.9,1361.53,34,제주시 사장1길 28(연동),,제주특별자치도 제주시 사장1길 28 (연동),제주특별자치도 제주시 연동 284-6,33.4853793,126.492666,제주특별자치도,제주시,연동,284-6,284,6,5011013700,5011013700-0-02840006,Hotel Tong Yeondong Jeju,1,스탠다드 더블 (Standard Double),"43,919","52,703",20m²,2021-12-13
145,439,제주특별자치도,제주시,호스텔,미라클호텔,㈜미라클,영업중,,,지상4~지하1,1160,1223,29,제주시 서해안로 346-14(도두이동),,제주특별자치도 제주시 서해안로 346-14 (도두이동),제주특별자치도 제주시 도두이동 716-1,33.5093741,126.4812326,제주특별자치도,제주시,도두이동,716-1,716,1,5011012800,5011012800-0-07160001,,,,,,,
146,440,제주특별자치도,제주시,호스텔,엠버리조트,사합㈜,영업중,,,지상2,7097,1483.07,20,제주시 1100로 2671-51(노형동),,제주특별자치도 제주시 1100로 2671-51 (노형동),제주특별자치도 제주시 노형동 310-2,33.4236994,126.4890831,제주특별자치도,제주시,노형동,310-2,310,2,5011012200,5011012200-0-03100002,Amber Resort Jeju,1,모던 디럭스 (Modern Deluxe),"227,390","272,868",40m²,2021-12-13
147,441,제주특별자치도,제주시,호스텔,제주프레임호스텔,정진숙,영업중,,,지상3~지하1,580,839.21,20,제주시 애월읍 애월해안로 907(하귀2리),,제주특별자치도 제주시 애월읍 애월해안로 907 (하귀2리),제주특별자치도 제주시 애월읍 하귀2리 2707-2,33.484854,126.3924185,제주특별자치도,제주시,애월읍 하귀2리,2707-2,2707,2,5011025341,5011025341-0-27070002,,,,,,,
148,442,제주특별자치도,제주시,호스텔,우림호스텔,추지훈,영업중,,,지상3~지하1,953,1259.82,21,제주시 애월읍 애월해안로 917(하귀2리),,제주특별자치도 제주시 애월읍 애월해안로 917 (하귀2리),제주특별자치도 제주시 애월읍 하귀2리 2693-3,33.484318,126.3934546,제주특별자치도,제주시,애월읍 하귀2리,2693-3,2693,3,5011025341,5011025341-0-26930003,,,,,,,
149,443,제주특별자치도,제주시,호스텔,썬하우스,한순옥,영업중,,,지상3~지하1,3148,1045.03,22,제주시 한림읍 일주서로 5556(대림리),,제주특별자치도 제주시 한림읍 일주서로 5556 (대림리),제주특별자치도 제주시 한림읍 대림리 1403-2 썬하우스,33.4231492,126.2784423,제주특별자치도,제주시,한림읍 대림리,1403-2,1403,2,5011025023,5011025023-0-14030002,,,,,,,
150,444,제주특별자치도,제주시,호스텔,호텔 더 도두,김태성,영업중,,,지상7,1086.1,1597.99,34,제주시 도공로 2(도두일동),,제주특별자치도 제주시 도공로 2 (도두일동),제주특별자치도 제주시 도두일동 2614-5 낙원빌딩,33.5061379,126.4649906,제주특별자치도,제주시,도두일동,2614-5,2614,5,5011012700,5011012700-0-26140005,,,,,,,
151,445,제주특별자치도,제주시,호스텔,나디아호스텔,이석민,영업중,,,지상3,1730,783.96,20,제주시 애월읍 애원로 74(애월리),,제주특별자치도 제주시 애월읍 애원로 74 (애월리),제주특별자치도 제주시 애월읍 애월리 1229-3,33.4580703,126.3224162,제주특별자치도,제주시,애월읍 애월리,1229-3,1229,3,5011025334,5011025334-0-12290003,,,,,,,
152,446,제주특별자치도,제주시,호스텔,레드클레이호스텔,이정배,영업중,,,지상2층,3378,654.78,23,제주시 애월읍 신상로 266(하가리),,제주특별자치도 제주시 애월읍 신상로 266 (하가리),제주특별자치도 제주시 애월읍 하가리 120-50,33.4486218,126.3659213,제주특별자치도,제주시,애월읍 하가리,120-50,120,50,5011025330,5011025330-0-01200050,,,,,,,
153,447,제주특별자치도,제주시,호스텔,노벨리조트,노벨리조트(유),영업중,,,지상4~지하1,1497,1130.05,23,제주시 서해안로 122(이호일동),,제주특별자치도 제주시 서해안로 122 (이호일동),제주특별자치도 제주시 이호일동 325,33.502395,126.4623277,제주특별자치도,제주시,이호일동,325,325,0,5011012500,5011012500-0-03250000,,,,,,,
154,448,제주특별자치도,제주시,호스텔,시드니호텔,문봉순,영업중,,,지상4,1328,950.28,26,제주시 애월읍 애월해안로 943(하귀2리),,제주특별자치도 제주시 애월읍 애월해안로 943 (하귀2리),제주특별자치도 제주시 애월읍 하귀2리 2615-7 시드니호텔,33.4836741,126.3957709,제주특별자치도,제주시,애월읍 하귀2리,2615-7,2615,7,5011025341,5011025341-0-26150007,,,,,,,
155,449,제주특별자치도,제주시,호스텔,썬비치리조트,신래우,영업중,,,지상4~지하1,1995,1747.91,30,제주시 서해안로 114(이호일동),,제주특별자치도 제주시 서해안로 114 (이호일동),제주특별자치도 제주시 이호일동 328-4,33.502532,126.4614077,제주특별자치도,제주시,이호일동,328-4,328,4,5011012500,5011012500-0-03280004,,,,,,,
156,450,제주특별자치도,제주시,호스텔,자몽호스텔,정만구,영업중,,,지상5~지하1,435.9,1234.49,32,제주시 한림읍 한림해안로 136(한림리),,제주특별자치도 제주시 한림읍 한림해안로 136 (한림리),제주특별자치도 제주시 한림읍 한림리 1587,33.414885,126.2613402,제주특별자치도,제주시,한림읍 한림리,1587,1587,0,5011025024,5011025024-0-15870000,,,,,,,
157,451,제주특별자치도,제주시,호스텔,씨스테이호텔,고민정,영업중,,,지상3~지하1,904,1212.75,23,제주시 애월읍 애월해안로 255(고내리),,제주특별자치도 제주시 애월읍 애월해안로 255 (고내리),제주특별자치도 제주시 애월읍 고내리 1105-1,33.4675931,126.3389802,제주특별자치도,제주시,애월읍 고내리,1105-1,1105,1,5011025333,5011025333-0-11050001,Seastay hotel & Spa,1,Couple Room,"81,081","97,297",30m²,2021-12-13
158,452,제주특별자치도,제주시,호스텔,시드니호텔 2,"변창실, 문봉순",영업중,,,지상4~지하1,757,982.27,20,제주시 애월읍 애월해안로 945외 1,,제주특별자치도 제주시 애월읍 애월해안로 945외 1,제주특별자치도 제주시 애월읍 하귀2리 2615-8,33.4837094,126.3960463,제주특별자치도,제주시,애월읍 하귀2리,2615-8,2615,8,5011025341,5011025341-0-26150008,,,,,,,
159,453,제주특별자치도,제주시,호스텔,나이스캣 호텔앤게스트하우스,"현순기,이익형",영업중,,,지상4~지하1,1705,1427.01,46,제주시 논세길 96-38(내도동),,제주특별자치도 제주시 논세길 96-38 (내도동),제주특별자치도 제주시 내도동 104,33.4829828,126.4423818,제주특별자치도,제주시,내도동,104,104,0,5011014000,5011014000-0-01040000,,,,,,,
160,454,제주특별자치도,제주시,호스텔,무지개호스텔(구. 하하호스텔),문은정,영업중,,,지상7~지하3,442.6,3051.1,36,제주시 신광로 4길 10(연동),,제주특별자치도 제주시 신광로 4길 10 (연동),제주특별자치도 제주시 연동 261-30,33.4890185,126.4887773,제주특별자치도,제주시,연동,261-30,261,30,5011013700,5011013700-0-02610030,,,,,,,
161,455,제주특별자치도,제주시,호스텔,리벤시아호스텔,㈜부맥개발,영업중,,,지하1~지상3,8462,2589.01,21,제주시 한림읍 한림로 33,식당 등(등록심의서상/ 시설별 일람표는 기재사항 없음),제주특별자치도 제주시 한림읍 한림로 33,제주특별자치도 제주시 한림읍 월령리 254-1,33.377206,126.2184554,제주특별자치도,제주시,한림읍 월령리,254-1,254,1,5011025032,5011025032-0-02540001,,,,,,,
162,456,제주특별자치도,제주시,호스텔,흰수염고래 리조트,백정훈,영업중,,,지하1~지상3,5647,1959.4,24,제주시 애월읍 일주서로 6818,식당 등(등록심의서상/ 시설별 일람표는 기재사항 없음),제주특별자치도 제주시 애월읍 일주서로 6818,제주특별자치도 제주시 애월읍 구엄리 941 구엄리 리조트,33.4749002,126.3800252,제주특별자치도,제주시,애월읍 구엄리,941,941,0,5011025324,5011025324-0-09410000,,,,,,,
163,457,제주특별자치도,제주시,호스텔,알리바호텔,김희숙외 1,영업중,,,지상6,286.5,992.4,28,제주시 서광로 251(삼도일동),,제주특별자치도 제주시 서광로 251 (삼도일동),제주특별자치도 제주시 삼도일동 558-5 알리바호텔,33.5000201,126.523367,제주특별자치도,제주시,삼도일동,558-5,558,5,5011010500,5011010500-0-05580005,,,,,,,
164,458,제주특별자치도,제주시,호스텔,삼다호스텔,김남혁,영업중,,,지상3,652,693.56,21,제주시 서해안로 456-6(용담삼동),,제주특별자치도 제주시 서해안로 456-6 (용담삼동),제주특별자치도 제주시 용담삼동 2383-1,33.5181933,126.4888462,제주특별자치도,제주시,용담삼동,2383-1,2383,1,5011011000,5011011000-0-23830001,Samda Hostel,1,디럭스 온돌 (Deluxe Ondol),"79,999","95,999",33m²,2021-12-13
165,459,제주특별자치도,제주시,호스텔,노형호텔,㈜노형호텔,영업중,,,지하1~지상10,405.5,2169.8,48,제주시 수덕1길 7(노형동),,제주특별자치도 제주시 수덕1길 7 (노형동),제주특별자치도 제주시 노형동 1288-4,33.486109,126.4781196,제주특별자치도,제주시,노형동,1288-4,1288,4,5011012200,5011012200-0-12880004,Nohyung Hotel,1,디럭스 더블 (Deluxe Double),"53,586","64,303",27m²,2021-12-13
166,460,제주특별자치도,제주시,호스텔,물뜰에 쉼팡 리조트,심정화,영업중,,,지상3,3434,1717.06,36,제주시 한림읍 귀덕로 73,"공동취사장, 정보교류장, 수영장 등",제주특별자치도 제주시 한림읍 귀덕로 73,제주특별자치도 제주시 한림읍 귀덕리 721-1,33.4378775,126.2976774,제주특별자치도,제주시,한림읍 귀덕리,721-1,721,1,5011025021,5011025021-0-07210001,Water Garden Resort,1,스탠다드 더블 (Standard Double),"44,042","52,850",39m²,2021-12-13
167,461,제주특별자치도,제주시,호스텔,메이저2호스텔,오성범,영업중,,,지하1~지상8,330,1761.06,47,제주시 은남4길 40(연동),,제주특별자치도 제주시 은남4길 40 (연동),제주특별자치도 제주시 연동 273-54,33.4865461,126.4915284,제주특별자치도,제주시,연동,273-54,273,54,5011013700,5011013700-0-02730054,,,,,,,
168,462,제주특별자치도,제주시,호스텔,더퍼스트호스텔 ,박영희,영업중,,,지상5층,293,996.84,22,제주시 한림읍 한림로 695(한림리),,제주특별자치도 제주시 한림읍 한림로 695 (한림리),제주특별자치도 제주시 한림읍 한림리 1314-35,33.4167397,126.2647256,제주특별자치도,제주시,한림읍 한림리,1314-35,1314,35,5011025024,5011025024-0-13140035,,,,,,,
169,463,제주특별자치도,제주시,호스텔,라인호텔,현의일,영업중,,,지하1~지상7,381.8,1856.34,43,제주시 동광로 40(이도이동),,제주특별자치도 제주시 동광로 40 (이도이동),제주특별자치도 제주시 이도이동 1169-8,33.5022063,126.5331908,제주특별자치도,제주시,이도이동,1169-8,1169,8,5011010400,5011010400-0-11690008,,,,,,,
170,464,제주특별자치도,제주시,호스텔,뷰띠끄 헤르츠 호텔,이현숙외 2,영업중,,,지하1~지상9,223.9,1297.49,31,제주시 중앙로 252(이도이동),,제주특별자치도 제주시 중앙로 252 (이도이동),제주특별자치도 제주시 이도이동 1010,33.4973953,126.5311182,제주특별자치도,제주시,이도이동,1010,1010,0,5011010400,5011010400-0-10100000,,,,,,,
