,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,hotel_en_nm,room_index,room_nm,room_price,room_price_weekend,room_area,standard_date
117,1520,경기도,양주시,관광호텔,에버그린관광호텔,김학필,영업중,1성급,2019.7.12,지하2층~지상6층,2331,3725.94,44,경기도 양주시 장흥면 권율로 190-45,-,경기도 양주시 장흥면 권율로 190-45,경기도 양주시 장흥면 석현리 386-9,37.7304387,126.9507153,경기도,양주시,장흥면 석현리,386-9,386,9,4163034024,4163034024-0-03860009,,,,,,,
118,1521,경기도,양평군,콘도미니엄,한화호텔앤드리조트(주)양평,한화호텔앤드리조트 주식회사,영업중,미해당,-,지상9층,7055.4,37118.75,401,경기도 양평군 옥천면 신촌길 188,"바비큐장, 뷔페, 눈썰매장, 야외수영장, 세미나실",경기도 양평군 옥천면 신촌길 188,경기도 양평군 옥천면 신복리 141-5 한화콘도미니엄,37.5670083,127.4570625,경기도,양평군,옥천면 신복리,141-5,141,5,4183034023,4183034023-0-01410005,,,,,,,
119,1522,경기도,양평군,콘도미니엄,소노문 양평,(주)소노호텔앤리조트,영업중,미해당,-,지하1층~지상8층,19878.62,17346.95,202,경기도 양평군 개군면 신내길7번길 55,"강의장, 레스토랑, 볼링장, 헬스클럽, 오락실, 사우나 ,실내수영장, 노래방, 레저테마파크, 탁구장",경기도 양평군 개군면 신내길7번길 55,경기도 양평군 개군면 공세리 389-7 대명양평콘도미니엄,37.4692252,127.5325829,경기도,양평군,개군면 공세리,389-7,389,7,4183041025,4183041025-0-03890007,,,,,,,
120,1523,경기도,양평군,관광호텔,현대 블룸비스타,현대종합연수원(주),영업중,4성급,2018-12-04 00:00:00,지하2층~지상15층,33525,51475.42,143,경기도 양평군 강하면 강남로 316,"연수시설, 스카이라운지, 카페,피트니스클럽, 농구장, 축구장, 수변공원, 퍼팅장, 야외강의장, 레스토랑",경기도 양평군 강하면 강남로 316,경기도 양평군 강하면 전수리 1235,37.500309,127.4217789,경기도,양평군,강하면 전수리,1235,1235,0,4183032026,4183032026-0-12350000,,,,,,,
121,1524,경기도,양평군,관광호텔,쉐르빌온천관광호텔,쉐르빌온천호텔,영업중,3성급,2018-11-07 00:00:00,지하1층~지상4층,6248.42,4414.5,42,경기도 양평군 개군면 신내길7번길 37,"연회장, 레스토랑, 연수원, 웨딩홀, 온천",경기도 양평군 개군면 신내길7번길 37,경기도 양평군 개군면 공세리 389-2 쉐르빌호텔,37.4682941,127.5309286,경기도,양평군,개군면 공세리,389-2,389,2,4183041025,4183041025-0-03890002,,,,,,,
122,1525,경기도,양평군,관광호텔,양평리조트,주식회사 휴먼터치,휴업중,등급없음,-,지하1층~지상5층,11118,2061.8,36,경기도 양평군 양평읍 경강로 1620,-,경기도 양평군 양평읍 경강로 1620,경기도 양평군 양평읍 오빈리 400-1 양평리조트호텔,37.5043877,127.4620189,경기도,양평군,양평읍 오빈리,400-1,400,1,4183025022,4183025022-0-04000001,,,,,,,
123,1526,경기도,여주시,콘도미니엄,일성레저산업㈜남한강콘도&리조트,일성레저산업 주식회사,영업중,-,-,지하4층~지상13층 ,3401,22379.64,167,"경기도 여주시 신륵로 5(천송동, 일성남한강콘도미니엄) ","천연옥사우나,한식당,스카이라운지,편의점등","경기도 여주시 신륵로 5 (천송동, 일성남한강콘도미니엄)",경기도 여주시 천송동 563-6 일성남한강콘도미니엄,37.3012882,127.6507513,경기도,여주시,천송동,563-6,563,6,4167012000,4167012000-0-05630006,,,,,,,
124,1527,경기도,여주시,관광호텔,주식회사 썬밸리,썬밸리호텔 주식회사,영업중,4성급,2020.12.28,지하2층~지상12층 ,21391,33741.04,202,경기도 여주시 연양동 414,"양식당(1), 일반음식점(3), 편의점(1), 렌탈샵(1), 워터파크(1), 휘트니클럽(1), 사우나(1), 골프연습장(1), 렌탈샵(1), 미용실(1)",경기도 여주시 강변유원지길 45,경기도 여주시 연양동 414 썬밸리호텔,37.2931499,127.6611943,경기도,여주시,연양동,414,414,0,4167011800,4167011800-0-04140000,,,,,,,
125,1528,경기도,여주시,콘도미니엄,해슬리 햄릿 콘도미니엄,씨제이대한통운 주식회사,영업중,-,-,지하2층~지상3층 ,-,16162.4,48,경기도 여주시 연락동 1-13,"골프장, 교육시설, 휘트니클럽,대형연회장,카페 등",경기도 여주시 명품1로 76,경기도 여주시 연라동 1-13,37.2580155,127.6165578,경기도,여주시,연라동,1-13,1,13,4167011100,4167011100-0-00010013,,,,,,,
126,1529,경기도,연천군,콘도미니엄,백학리조트,㈜유승산업개발,영업중,-,-,지하1층~지상7층,82060.1,26031,145,경기도 연천군 백학면 노아로491번길 283,"정원, 야외예식장, 편의시설, 휴게소 등",경기도 연천군 백학면 노아로491번길 283,경기도 연천군 백학면 구미리 321,38.0099462,126.9515096,경기도,연천군,백학면 구미리,321,321,0,4180033027,4180033027-0-03210000,,,,,,,
127,1530,경기도,오산시,관광호텔,호텔 디,박경근 외 1명,영업중,1성급,2020.6.2.,지하2층~지상10층,568.5,3537,59,경기도 오산시 원동로 5,로비(자판기 등),경기도 오산시 원동로 5,경기도 오산시 원동 780-4,37.1426147,127.06913,경기도,오산시,원동,780-4,780,4,4137010300,4137010300-0-07800004,,,,,,,
128,1531,경기도,용인시,콘도미니엄,"한화리조트
용인베잔송",문석,영업중,-,-,지하1/지상6,25202,24187,261,"처인구 남사면 봉무로153번길 79
(처인구 남사면 봉무리 257-1)","레스토랑, 편의점, 사우나","경기도 용인시 처인구 남사면 봉무로153번길 79
 (처인구 남사면 봉무리 257-1)",경기도 용인시 처인구 남사읍 통삼리 1-1 한화리조트,37.1336284,127.1469823,경기도,용인시 처인구,남사읍 통삼리,1-1,1,1,4146125923,4146125923-0-00010001,,,,,,,
129,1532,경기도,용인시,콘도미니엄,"골드훼미리
콘도미니엄","기흥관광개발
이응로",영업중,-,-,지상3(11동),10570,10570.22,100,"기흥구 기흥단지로 406
(기흥구 고매동 5-73)","식당, 식료품점","경기도 용인시 기흥구 기흥단지로 406
 (기흥구 고매동 5-73)",경기도 용인시 기흥구 고매동 5-73 골드훼미리콘도,37.2210183,127.1387381,경기도,용인시 기흥구,고매동,5-73,5,73,4146310800,4146310800-0-00050073,,,,,,,
130,1533,경기도,용인시,콘도미니엄,양지파인리조트,임태주,영업중,-,-,지하3/지상11,50396,50396.43,302,"처인구 양지면 남평로 112
(처인구 양지면 남곡리 34-1)","일반음식점, 카페, 사우나, 레스토랑, 골프용품 판매, 연회실, 체력단련실, 식료품점","경기도 용인시 처인구 양지면 남평로 112
 (처인구 양지면 남곡리 34-1)",경기도 용인시 처인구 양지면 남곡리 34-1 양지파인리조트,37.2118458,127.2968425,경기도,용인시 처인구,양지면 남곡리,34-1,34,1,4146136022,4146136022-0-00340001,,,,,,,
131,1534,경기도,용인시,콘도미니엄,"코리아골프빌리지
대우그린카운티","기흥관광개발
이응로",영업중,-,-,지하1/지상5(23동),13543,13543.147,112,"기흥구 기흥단지로 415
(기흥구 고매동 30-2, 33-4)","전시실, 매점","경기도 용인시 기흥구 기흥단지로 415
 (기흥구 고매동 30-2, 33-4)",경기도 용인시 기흥구 고매동 30-2 코리아골프빌리지대우그린카운티힐탑하우스,37.2205219,127.1367671,경기도,용인시 기흥구,고매동,30-2,30,2,4146310800,4146310800-0-00300002,,,,,,,
132,1535,경기도,용인시,콘도미니엄,"코리아골프빌리지
기흥아펠바움","기흥관광개발
이응로",영업중,-,-,지하1/지상3(17동),15668,15667.909,77,"기흥구 기흥단지로 396
(기흥구 고매동 5-49)","매점, 체력단련장
[A단지, 201동 지상1층(매점)/지상2층(체육시설)]","경기도 용인시 기흥구 기흥단지로 396
 (기흥구 고매동 5-49)",경기도 용인시 기흥구 고매동 5-49 아펠바움콘도미니엄(B단지),37.2159449,127.1362656,경기도,용인시 기흥구,고매동,5-49,5,49,4146310800,4146310800-0-00050049,,,,,,,
133,1536,경기도,용인시,콘도미니엄,라센트라,성기상,영업중,-,-,지하1/지상4(46동),43759,29893.33,91,"처인구 이동면 기흥단지로 579-1
(처인구 이동면 서리 770 외 48)","회의실, 피트니스, 매점 등","경기도 용인시 처인구 이동면 기흥단지로 579-1
 (처인구 이동면 서리 770 외 48)",경기도 용인시 처인구 이동읍 서리 770,37.2247154,127.1561617,경기도,용인시 처인구,이동읍 서리,770,770,0,4146125629,4146125629-0-07700000,,,,,,,
134,1537,경기도,용인시,관광호텔,윈져캐슬,김경아,휴업중,휴업중,-,지하1/지상5(8동),2125,3188.64,40,"기흥구 신정로 212
(기흥구 신갈동 297-10)","레스토랑, 비즈니스 센터, 회의실, 세탁실","경기도 용인시 기흥구 신정로 212
 (기흥구 신갈동 297-10)",경기도 용인시 기흥구 신갈동 297-10 윈져캐슬호텔,37.2891934,127.0996441,경기도,용인시 기흥구,신갈동,297-10,297,10,4146310100,4146310100-0-02970010,,,,,,,
135,1538,경기도,용인시,관광호텔,얼레이,전승근,영업중,3성급,2020-03-21 00:00:00,지하1/지상8,4606,4998.23,100,"기흥구 신정로 231
(기흥구 신갈동 536-4 외 4필지)","레스토랑, 비즈니스 센터, 컨퍼런스 룸, ","경기도 용인시 기흥구 신정로 231
 (기흥구 신갈동 536-4 외 4필지)",경기도 용인시 기흥구 신갈동 536-4,37.2885058,127.0977271,경기도,용인시 기흥구,신갈동,536-4,536,4,4146310100,4146310100-0-05360004,,,,,,,
136,1539,경기도,용인시,관광호텔,아스트로,"㈜동도이앤디
대표 황형구",영업중,2성급,2019-05-22 00:00:00,지하2층/지상19층,552,5737.17,94,"수지구 포은대로 479 
(수지구 풍덕천동 82-8)","레스토랑, 비즈니스 룸, 체력단련장","경기도 용인시 수지구 포은대로 479 
 (수지구 풍덕천동 82-8)",경기도 용인시 수지구 풍덕천동 82-8,37.3241481,127.1022244,경기도,용인시 수지구,풍덕천동,82-8,82,8,4146510100,4146510100-0-00820008,,,,,,,
137,1540,경기도,용인시,관광호텔,파인 관광호텔,유춘상,영업중,2성급,2020-05-13 00:00:00,지하1층/지상6층,1350,1642.5,35,기흥구 삼성2초 96번길 29-49,"카페, 식당",경기도 용인시 기흥구 삼성2로 96번길 29-49,경기도 용인시 기흥구 농서동 98-5,37.2191684,127.084532,경기도,용인시 기흥구,농서동,98-5,98,5,4146310900,4146310900-0-00980005,,,,,,,
138,1541,경기도,용인시,관광호텔,소설스미스 호텔,조경순 외 1인,영업중,1성급,2020-12-02 00:00:00,지하1층/지상5층,1074,1160.74,35,기흥구 민속촌로 57,식당,경기도 용인시 기흥구 민속촌로 57,경기도 용인시 기흥구 보라동 300-2,37.2557999,127.1110644,경기도,용인시 기흥구,보라동,300-2,300,2,4146310500,4146310500-0-03000002,,,,,,,
139,1542,경기도,용인시,관광호텔,뉴스카이호텔,이명재,영업중,신청중,-,지하1층/지상4층,1960,2009,36,"처인구 백암면 고안로 48 
고안리 490-2",식당,"경기도 용인시 처인구 백암면 고안로 48 
고안리 490-2",경기도 용인시 처인구 백암면 고안리 490-2,37.1327236,127.4029366,경기도,용인시 처인구,백암면 고안리,490,490,0,4146135024,4146135024-0-04900000,,,,,,,
140,1543,경기도,용인시,가족호텔,더숨디앤씨,박용수,영업중,-,-,지하2/지상9,4999,5480.9,83,"처인구 포곡읍 성산로 633
(처인구 포곡읍 전대리 473-13)","레스토랑, 비즈니스 시설, 수영장, 기념품가게, 카페 등.","경기도 용인시 처인구 포곡읍 성산로 633
 (처인구 포곡읍 전대리 473-13)",경기도 용인시 처인구 포곡읍 전대리 473-13,37.2871315,127.2078735,경기도,용인시 처인구,포곡읍 전대리,473,473,0,4146125027,4146125027-0-04730000,,,,,,,
141,1544,경기도,용인시,가족호텔,카라반베이호텔,"㈜함라
박순모",영업중,-,-,지상2층(34개동),9435,1908.75,30,"처인구 포곡읍 전대로 62
(처인구 포곡읍 전대리 192-2번지)","세미나실, 휴게실","경기도 용인시 처인구 포곡읍 전대로 62
 (처인구 포곡읍 전대리 192-2번지)",경기도 용인시 처인구 포곡읍 전대리 192-2,37.284011,127.2191855,경기도,용인시 처인구,포곡읍 전대리,192-2,192,2,4146125027,4146125027-0-01920002,,,,,,,
142,1545,경기도,용인시,호스텔,홈브리지캐빈호스텔,정금용,영업중,-,-,지하1/지상4(12동),26921,9507.66,82,"처인구 포곡읍 에버랜드로 199
(처인구 포곡읍 가실리 167-3번지)","자가취사장, 공동샤워실, 편의점, 대강의장, 분임토의실","경기도 용인시 처인구 포곡읍 에버랜드로 199
 (처인구 포곡읍 가실리 167-3번지)",경기도 용인시 처인구 포곡읍 전대리 310 삼성에버랜드,37.2933272,127.2013221,경기도,용인시 처인구,포곡읍 전대리,310,310,0,4146125027,4146125027-0-03100000,,,,,,,
143,1546,경기도,의정부시,관광호텔,제이비스(JBIS) 호텔,오상훈 외 1 명,영업중,2성급,2019-03-06 00:00:00,지하2층~지상10층,589,3995,58,경기도 의정부시 청사로6번길 19-7 (신곡동),-,경기도 의정부시 청사로6번길 19-7 (신곡동),경기도 의정부시 신곡동 764-6,37.749605,127.0720778,경기도,의정부시,신곡동,764-6,764,6,4115010400,4115010400-0-07640006,,,,,,,
144,1547,경기도,의정부시,관광호텔,의정부 라트리 호텔(Uijeongbu La Tree Hotel),변재욱,영업중,2성급,2019-10-07 00:00:00,지하2층~지상10층,599,4014,58,경기도 의정부시 청사로6번길 19-13 (신곡동),-,경기도 의정부시 청사로6번길 19-13 (신곡동),경기도 의정부시 신곡동 764-7,37.7498101,127.0720032,경기도,의정부시,신곡동,764-7,764,7,4115010400,4115010400-0-07640007,,,,,,,
145,1548,경기도,의정부시,관광호텔,더 클라우드 호텔,박기완,영업중,2성급,2018-05-25 00:00:00,지하2층~지상10층,479,3102,60,"경기도 의정부시 신흥로232번길 16, 더 클라우드 호텔 (의정부동)",-,"경기도 의정부시 신흥로232번길 16, 더 클라우드 호텔 (의정부동)",경기도 의정부시 의정부동 498-10,37.7367265,127.0444358,경기도,의정부시,의정부동,498-10,498,10,4115010100,4115010100-0-04980010,,,,,,,
146,1549,경기도,이천시,관광호텔,호텔 미란다,㈜바이오피드백,영업중,등급보류,2020. 3. 20.,지하1층~지상10층,23960,32547,209,이천시 중리천로115번길 45 (안흥동),-,경기도 이천시 중리천로115번길 45 (안흥동),경기도 이천시 안흥동 408-1 바이오피드백호텔미란다,37.2760875,127.4511098,경기도,이천시,안흥동,408-1,408,1,4150010700,4150010700-0-04080001,,,,,,,
147,1550,경기도,이천시,콘도미니엄,지산메이플콘도미니엄,홍완표,영업중,-,-,지하1층~지상4층,-,-,55,이천시 마장면 지산로 267,-,경기도 이천시 마장면 지산로 267,경기도 이천시 마장면 해월리 산28-7,37.2152894,127.3442085,경기도,이천시,마장면 해월리,28-7,28,7,4150034032,4150034032-0-00280007,,,,,,,
148,1551,경기도,이천시,관광호텔,호텔더클래스,엄희경,영업중,2성급,2019.12.30.,지하1층~지상9층,929.3,4632.58,72,이천시 중리천로 126-19 (중리동),-,경기도 이천시 중리천로 126-19 (중리동),경기도 이천시 중리동 465,37.2758197,127.4477777,경기도,이천시,중리동,465,465,0,4150010300,4150010300-0-04650000,,,,,,,
149,1552,경기도,이천시,가족호텔,에덴낙원,주식회사 에덴낙원,영업중,-,-,지하1층~지상4층,19358,4113.22,73,이천시 마장면 서이천로 449-79,-,경기도 이천시 마장면 서이천로 449-79,경기도 이천시 마장면 목리 417-4,37.2614493,127.3944997,경기도,이천시,마장면 목리,417-4,417,4,4150034026,4150034026-0-04170004,,,,,,,
150,1553,경기도,파주시,호스텔,호텔CC,오종길,영업중,-,-,지하1층~지상3층,1175,1748.95,40,파주시 탄현면 엘씨디로241번길 39-45,"문화정보교류실, 공동취사실, 공동세탁실, 물품보관실",경기도 파주시 탄현면 엘씨디로241번길 39-45,경기도 파주시 탄현면 금승리 11-16,37.8088756,126.7578348,경기도,파주시,탄현면 금승리,11-16,11,16,4148032028,4148032028-0-00110016,,,,,,,
151,1554,경기도,파주시,관광호텔,메이트호텔,"이치헌, 기동인",영업중,2성급,2020.3.2.,지하1층~지상4층,2031,2433.4,47,파주시 탄현면 엘씨디로241번길 39-35,"일반음식점, 회의실, 휘트니스센터",경기도 파주시 탄현면 엘씨디로241번길 39-35,경기도 파주시 탄현면 금승리 11-6,37.8089898,126.7587205,경기도,파주시,탄현면 금승리,11-6,11,6,4148032028,4148032028-0-00110006,,,,,,,
152,1555,경기도,파주시,관광호텔,호텔시에나,"김영일, 이영순",영업중,3성급,2019.11.4.,지하2층~지상9층,850.3,5877.43,100,파주시 소리천로 31(야당동),"일반음식점, 회의실 2",경기도 파주시 소리천로 31 (야당동),경기도 파주시 야당동 1081-2,37.7156188,126.7618804,경기도,파주시,야당동,1081-2,1081,2,4148010800,4148010800-0-10810002,,,,,,,
153,1556,경기도,파주시,관광호텔,골든힐 관광호텔,㈜비젼 송영희,영업중,기간만료,평가중,지하1층~지상9층,1908.8,3085.35,80,파주시 탄현면 성동로 36-30,"비즈니스센터, 레스토랑",경기도 파주시 탄현면 성동로 36-30,경기도 파주시 탄현면 성동리 679-6,37.7767994,126.6878193,경기도,파주시,탄현면 성동리,679-6,679,6,4148032021,4148032021-0-06790006,,,,,,,
154,1557,경기도,파주시,호스텔,헤이리풀빌라 워라밸,이우창,영업중,-,-,지하1층~지상2층,1490,1166.55,9,파주시 탄현면 샘철길 38-12,"문화정보교류실, 공동세탁실",경기도 파주시 탄현면 샘철길 38-12,경기도 파주시 탄현면 성동리 33-24,37.7894434,126.6887231,경기도,파주시,탄현면 성동리,33-24,33,24,4148032021,4148032021-0-00330024,,,,,,,
155,1558,경기도,파주시,호스텔,오블라디 호스텔,전현수,영업중,-,-,지상1층~지상3층,7731,2690.67,21,파주시 문산읍 문현말길 113-2,"세미나실, 공동수영장",경기도 파주시 문산읍 문현말길 113-2,경기도 파주시 문산읍 내포리 391-1,37.8469421,126.7708008,경기도,파주시,문산읍 내포리,391-1,391,1,4148025029,4148025029-0-03910001,,,,,,,
156,1559,경기도,파주시,관광호텔,호텔 뷰티풀,한승용,영업중,등급보류,신청완료,지하2층~지상5층,3920,5064.98,70,파주시 중앙로 94-9(금릉동),"레스토랑, 커피숍, 연회장, 비즈니스룸",경기도 파주시 중앙로 94-9 (금릉동),경기도 파주시 금릉동 25,37.7516697,126.7934673,경기도,파주시,금릉동,25,25,0,4148012300,4148012300-0-00250000,,,,,,,
157,1560,경기도,평택시,관광호텔,가보호텔,주식회사 가보호텔,영업중,1성급,2019-12-30 00:00:00,지하4층~지상9층,1616,9595,125,경기도 평택시 평택5로76번길 18-10 (비전동),"카페, 세미나실",경기도 평택시 평택5로76번길 18-10 (비전동),경기도 평택시 비전동 845-1,36.9930636,127.1128683,경기도,평택시,비전동,845-1,845,1,4122011800,4122011800-0-08450001,,,,,,,
158,1561,경기도,평택시,관광호텔,평택스테이관광호텔,한은정,영업중,2성급,2019-04-09 00:00:00,지하3층~지상7층,783,4606,50,경기도 평택시 평택1로 7 (평택동),"파티룸, 음식점",경기도 평택시 평택1로 7 (평택동),경기도 평택시 평택동 62-10,36.9927988,127.0865019,경기도,평택시,평택동,62-10,62,10,4122011300,4122011300-0-00620010,,,,,,,
159,1562,경기도,평택시,관광호텔,평택로얄관광호텔,(주)우성주택건설,영업중,등급없음,-,지하2층~지상8층,6609,7005,66,경기도 평택시 안중읍 서동대로 1455,"프론트, 커피숍, 식당, 연회장, 웨딩홀",경기도 평택시 안중읍 서동대로 1455,경기도 평택시 안중읍 현화리 658-2,36.991468,126.9127023,경기도,평택시,안중읍 현화리,658-2,658,2,4122025330,4122025330-0-06580002,,,,,,,
160,1563,경기도,평택시,관광호텔,오산관광호텔,김혜정,영업중,등급없음,-,지하1층~지상7층,727,2557.41,55,경기도 평택시 국제로 122-1 (신장동),"프론트, 식당",경기도 평택시 국제로 122-1 (신장동),경기도 평택시 신장동 298-89,37.0790207,127.0499998,경기도,평택시,신장동,298-89,298,89,4122011200,4122011200-0-02980089,,,,,,,
161,1564,경기도,평택시,관광호텔,로얄관광호텔,정병희,영업중,등급없음,-,지하1층~지상5층,607,1226.04,33,경기도 평택시 팽성읍 안정로21번길 31,"프론트, 식당",경기도 평택시 팽성읍 안정로21번길 31,경기도 평택시 팽성읍 안정리 137-1,36.9601961,127.0456547,경기도,평택시,팽성읍 안정리,137-1,137,1,4122025041,4122025041-0-01370001,,,,,,,
162,1565,경기도,평택시,관광호텔,평택호 그랜드 관광호텔,양은학 외 1 명,영업중,기간만료,-,지하2층~지상10층,3003,11797,90,경기도 평택시 현덕면 평택호길 39-15,"프론트, 커피숍, 식당, 연회장, 웨딩홀",경기도 평택시 현덕면 평택호길 39-15,경기도 평택시 현덕면 권관리 536-26,36.9162725,126.911126,경기도,평택시,현덕면 권관리,536-26,536,26,4122037030,4122037030-0-05360026,,,,,,,
163,1566,경기도,평택시,관광호텔,아시아관광호텔,아시아호텔(주),영업중,2성급,2018-12-14 00:00:00,지하1층~지상6층,1863,4841.64,88,경기도 평택시 신장로 33 (신장동),"프론트, 커피숍, 식당, 회의실",경기도 평택시 신장로 33 (신장동),경기도 평택시 신장동 297-61,37.078897,127.0509459,경기도,평택시,신장동,297-61,297,61,4122011200,4122011200-0-02970061,,,,,,,
164,1567,경기도,평택시,관광호텔,월드관광호텔,김광회,영업중,등급없음,-,지하1층~지상8층,845,2912,49,경기도 평택시 국제로 117 (신장동),"프론트, 식당",경기도 평택시 국제로 117 (신장동),경기도 평택시 신장동 690-8,37.0785995,127.0495009,경기도,평택시,신장동,690-8,690,8,4122011200,4122011200-0-06900008,,,,,,,
165,1568,경기도,평택시,관광호텔,캐피탈관광호텔,임춘화,영업중,등급없음,-,지하1층~지상6층,820,2596.06,57,경기도 평택시 국제로 108 (신장동),"프론트, 식당",경기도 평택시 국제로 108 (신장동),경기도 평택시 신장동 691-53,37.0775765,127.0500616,경기도,평택시,신장동,691-53,691,53,4122011200,4122011200-0-06910053,,,,,,,
166,1569,경기도,평택시,관광호텔,메트로폴관광호텔,김노진,영업중,2성급,2019-07-09 00:00:00,지하1층~지상9층,687,3160,50,경기도 평택시 관광특구로 24 (서정동),"유흥주점, 레스토랑, 연회장",경기도 평택시 관광특구로 24 (서정동),경기도 평택시 서정동 846-4,37.0666336,127.0614027,경기도,평택시,서정동,846-4,846,4,4122010100,4122010100-0-08460004,,,,,,,
167,1570,경기도,평택시,관광호텔,탑 관광호텔,유한회사 탑에이씨씨,영업중,1성급,2018-05-23 00:00:00,지하1층~지상15층,563,5056.21,82,경기도 평택시 포승읍 평택항로184번길 3-13,"프론트, 커피숍, 레스토랑",경기도 평택시 포승읍 평택항로184번길 3-13,경기도 평택시 포승읍 만호리 573-10,36.9763451,126.8422607,경기도,평택시,포승읍 만호리,573-10,573,10,4122025624,4122025624-0-05730010,,,,,,,
168,1571,경기도,평택시,관광호텔,센트럴퍼슨호텔,이두행 외 1 명,영업중,2성급,2017-12-22 00:00:00,지하1층~지상10층,484,2674.24,51,경기도 평택시 서정로 261 (서정동),일반음식점,경기도 평택시 서정로 261 (서정동),경기도 평택시 서정동 849-5,37.0658135,127.0623377,경기도,평택시,서정동,849-5,849,5,4122010100,4122010100-0-08490005,,,,,,,
169,1572,경기도,평택시,호스텔,송탄호스텔,신지식,영업중,-,-,지상2층,357,332.21,11,"경기도 평택시 신장로 18, 2층 (신장동)","문화정보교류실, 안내데스크, 휴게실","경기도 평택시 신장로 18, 2층 (신장동)",경기도 평택시 신장동 274-202,37.07939,127.0526216,경기도,평택시,신장동,274-202,274,202,4122011200,4122011200-0-02740202,,,,,,,
170,1573,경기도,평택시,호스텔,서정호스텔,문한진,영업중,-,-,지하1층~지상4층,361.2,926.39,38,경기도 평택시 서정로268번길 6 (서정동),"문화정보교류실, 관리사무소",경기도 평택시 서정로268번길 6 (서정동),경기도 평택시 서정동 850-7,37.0652739,127.0628314,경기도,평택시,서정동,850-7,850,7,4122010100,4122010100-0-08500007,,,,,,,
171,1574,경기도,평택시,호스텔,에이원호스텔,김보성,영업중,-,-,지하1층~지상10층,475.7,1965.1,63,경기도 평택시 통복시장2로 26-1 (통복동),"문화정보교류실, 안내데스크, 휴게실",경기도 평택시 통복시장2로 26-1 (통복동),경기도 평택시 통복동 87-15,36.9959821,127.0856245,경기도,평택시,통복동,87-15,87,15,4122011400,4122011400-0-00870015,,,,,,,
172,1575,경기도,포천시,콘도미니엄,베어스타운,박병순(주식회사 예지실업),영업중,-,-,지하1층~지상14층,26966,19334.96,337,경기도 포천시 내촌면 금강로2536번길 27,"서핑&야외수영장, 골프연습장, 의무실",경기도 포천시 내촌면 금강로2536번길 27,경기도 포천시 내촌면 소학리 274,37.79759,127.249678,경기도,포천시,내촌면 소학리,274,274,0,4165032025,4165032025-0-02740000,,,,,,,
173,1576,경기도,포천시,콘도미니엄,한화리조트,문석(한화호텔앤드리조트 주식회사),영업중,-,-,지하2층~지상5층,11467,25734.9,213,경기도 포천시 영북면 산정호수로 402,편의점,경기도 포천시 영북면 산정호수로 402,경기도 포천시 영북면 산정리 454-4 산정호수한화콘도미니엄,38.0657429,127.3143341,경기도,포천시,영북면 산정리,454-4,454,4,4165039023,4165039023-0-04540004,,,,,,,
174,1577,경기도,포천시,관광호텔,호텔갤러리,전정자,영업중,-,-,지하1층~지상4층,2435,3486.19,45,경기도 포천시 소흘읍 죽엽산로 432-17,"로비, 음식점, 노래방, 사무소",경기도 포천시 소흘읍 죽엽산로 432-17,경기도 포천시 소흘읍 고모리 661-1,37.796219,127.1647094,경기도,포천시,소흘읍 고모리,661-1,661,1,4165025026,4165025026-0-06610001,,,,,,,
175,1578,경기도,하남시,관광호텔,호텔 연,김연희,영업중,등급미정,-,지하2층~지상9층,391.5,2467.27,47,경기도 하남시 하남대로776번길 50(신장동),"레스토랑, 커피숍, 옥상정원",경기도 하남시 하남대로776번길 50 (신장동),경기도 하남시 신장동 519-10,37.5402576,127.2133527,경기도,하남시,신장동,519-10,519,10,4145010600,4145010600-0-05190010,,,,,,,
176,1579,경기도,화성시,관광호텔,그린피아 관광호텔,송관석,영업중,2성급,2018.9.19,지하1층~지상5층,3271,3305.2,52,경기도 화성시 세자로 438 (안녕동),"유흥주점, 식당, 커피숍, 노래연습장",경기도 화성시 세자로 438 (안녕동),경기도 화성시 안녕동 180-371 호텔 그린피아,37.2038049,126.9834602,경기도,화성시,안녕동,180-371,180,371,4159012600,4159012600-0-01800371,,,,,,,
177,1580,경기도,화성시,관광호텔,월드관광호텔,김순섭,영업중,1성급,2019.12.27,지하1층~지상9층,852,4942.39,81,경기도 화성시 향남읍 발안공단로5길 7-23,"커피숍, 식당",경기도 화성시 향남읍 발안공단로5길 7-23,경기도 화성시 향남읍 구문천리 927-10,37.0861416,126.9085993,경기도,화성시,향남읍 구문천리,927-10,927,10,4159025925,4159025925-0-09270010,,,,,,,
178,1581,경기도,화성시,관광호텔,스카이 관광호텔,김진수,영업중,등급보류(평가중),2019.11.6,"지하2층~지상5,6,7층",954.8,6174.32,44,경기도 화성시 남양읍 역골로 3-20,식당,경기도 화성시 남양읍 역골로 3-20,경기도 화성시 남양읍 남양리 2077-15 용진프라자,37.2001919,126.827936,경기도,화성시,남양읍 남양리,2077-15,2077,15,4159026221,4159026221-0-20770015,,,,,,,
179,1582,경기도,화성시,관광호텔,제이스 관광호텔,박용진,영업중,1성급,2018.12.11,지하1층~지상5층,2905,5481.19,76,경기도 화성시 팔탄면 버들로1597번길 28,"연회장, 레스토랑, 매점",경기도 화성시 팔탄면 버들로1597번길 28,경기도 화성시 팔탄면 월문리 235-61 제이스호텔,37.1164174,126.8755462,경기도,화성시,팔탄면 월문리,235-61,235,61,4159036032,4159036032-0-02350061,,,,,,,
